"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2568123","EL RODEO, INC.","EL RODEO, INC.","2496027","Grocery Store","Risk 1 (High)","4300 S MOZART ST ","CHICAGO","IL","60632","2022-12-07T00:00:00.000","Canvass","Pass","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT HAND SINKS IN WOMEN'S TOILET ROOM AND REAR PREP AREA MUST PROVIDE AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOODS WITH NAME,INGREDIENTS,ADDRESS ,WEIGHT AND PHONE NUMBER ON REPACKAGED FOOD ITEMS FOR SALE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A GAP ALONG BOTTOM OF BOTH ENTRY AND EXIT DOORS AND SIDE DOOR MUST MAKE DOORS TIGHT FITTING. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST ELEVATE FOOD ITEMS OFF OF FLOOR IN WALK IN COOLER AND PLACE ON SHELVING UNITS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN A SANITIZING SOLUTION WHEN NOT IN USE FROM CUTTING BOARDS AND COUNTER TOPS. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST STORE CLEAN DISHES ON DISH RACKS AND INVERT. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CRATES BEING USED FOR FOOD STORAGE THROUGHOUT STORAGE AREAS AND WALK IN COOLERS MUST ELIMINATE CRATES AND PROVIDE ADEQUATE SHELVING UNITS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR OR REPLACE WORN DOOR GASKET ON 1- DOOR GLASS REACH IN COOLER AND WALK IN COOLER. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR OR REPLACE WORN,PITTED AND SOILED CUTTING BOARDS TO BE SMOOTH AND EASILY CLEANABLE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN EXCESSIVE GREASE AND FOOD DEBRIS BUILD UP FROM GRILL TABLE,PREP TABLES,INTERIOR AND EXTERIOR OF ALL COOLERS & SHELVING UNITS INCLUDING WALK IN COOLER,GARBAGE CANS,ROLLING CART,FANGUARD COVERS IN WALK IN COOLER,GRINDER,DELI DISPLAY UNIT. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST SHORTEN CHEMICAL DISPENSER HOSE AT 3- COMPARTMENT SINK . | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN EXCESSIVE FOOD BUILD UP AND SPLATTER FROM WALLS IN PREP/BUTCHER AREAS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REMOVE AND ORGANIZE MASSIVE UNNECESSARY ARTICLES FROM LOWER SHELVES OF PREP TABLE IN BUTCHER AREA,UNUSED STEAM TABLE,CASHIER BOOTH , STORAGE AREAS AND BASEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN EXCESSIVE AMOUNTS OF FOOD DEBRIS BUILD UP,GREASE AND ITEMS FROM FLOOR UNDER,AROUND,ALONG COOKING EQUIPMENT,DISPLAY SHELVES ON SALES FLOOR ,CRATES USED FOR STORAGE THROUGHOUT PREMISES AND BASEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE HOLE IN WALL BEHIND PREP TABLE IN BUTCHER AREA,DAMAGED FLOOR TILES THROUGHOUT PREMISES ANS SALES FLOOR. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNTOUT LIGHT IN REAR ELECTRICAL/FOOD STRAGE AREA AND MISSING LIGHT SHIELD IN DELI DISPLAY UNIT. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS TRAINING FOR EMPLOYEES MUST PROVIDE AND MAINTAIN.","41.81543200095484","-87.69579779004663","(41.81543200095484, -87.69579779004663)"
"2568164","VIENNA DOGS","VIENNA DOGS","2522712","Restaurant","Risk 1 (High)","5700 S CICERO AVE ","CHICAGO","IL","60638","2022-12-07T00:00:00.000","Canvass","Pass","51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: IMPROPER STOPPERS FOR 3-COMPARTMENT SINK. INSTD TO PROVIDE PROPER STOPPERS AND MAINTAIN","41.789329323265385","-87.74164564419637","(41.789329323265385, -87.74164564419637)"
"2568134","SWIFT  ELEMENTARY SCHOOL","SWIFT  ELEMENTARY SCHOOL","25571","School","Risk 1 (High)","5900 N Winthrop AVE ","CHICAGO","IL","60660","2022-12-07T00:00:00.000","Canvass","Pass","55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CEILING VENT COVER ABOVE THE DAIRY COOLER ON THE SERVICE LINE NOTED WITH EXCESSIVE DUST. MUST CLEAN AND MAINTAIN.----WATER DAMAGED CEILING TILES AND MISSING CEILING AIR VENT COVER IN THE SERVICE LINE ROOM.----MISSING CEILING TILES IN THE DRY FOOD STORAGE ROOM. MUST REPLACE ALL.","41.98915734238827","-87.65833342161731","(41.98915734238827, -87.65833342161731)"
"2568171","GORDO'S TAMALES","GORDO'S TAMALES","2647106","Restaurant","Risk 1 (High)","2811 W 55TH ST ","CHICAGO","IL","60632","2022-12-07T00:00:00.000","Complaint","Pass","44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED 11- LARGE OVER SIZED POTS STORED OUTSIDE IN REAR YARD IN THE ELEMENTS THAT ARE USED TO COOK TAMALES IN .MUST STORE PROPERLY WITHIN THE FACILITY AND MAINTAIN.POTS WERE REMOVED FROM OUTSIDE AND STORED IN BASEMENT STORAGE AREA DURING INSPECTION.(COS) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Inspector Comments: Inspector Comments: MUST ELIMINATE CRATES USED FOR FOOD STORAGE AND PROVIDE ADEQUATE SHELVING UNITS.MUST REMOVE RUST FROM LOWER SHELVES OF PREP TABLES IN FRONT PREP AREA AND WALK IN COOLER SHELVING UNITS.MUST REPAIR OR REPLACE WORN DOOR GASKETS ON 2- DOOR REACH IN FREEZER | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: Inspector Comments: Inspector Comments: OBSERVED OVERSIZED POTS TO LARGE TO FIT INSIDE OF 3- COMPARTMENT SINK TO BE PROPERLY SANITIZED MUST PROVIDE A PROCEDURE TO SANITIZE,REMOVE POTS OR PROVIDE A LARGER SINK. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DUST BUILD UP FROM WALK IN COOLER FANGUARD COVERS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED AN OVERHEAD PIPE LEAKING WATER IN BASEMENT ONTO FLOOR MUST REPAIR OR REPLACE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: Inspector Comments: Inspector Comments: OBSERVED TOILET ROOM DOOR TO PREP AREA NOT SELF CLOSING MUST MAKE SELF CLOSING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Inspector Comments: MUST REPAIR OR REPLACE STAINED CEILING TILES IN FRONT PREP AND DINING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE DAMAGED AND MISSING WALL TILES UNDERNEATH REAR HAND SINK.","41.79357207902337","-87.69431303911125","(41.79357207902337, -87.69431303911125)"
"2568144","RAINBOW DAY CARE CENTER","RAINBOW DAY CARE CENTER","2215617","Children's Services Facility","Risk 1 (High)","3250 W IRVING PARK RD ","CHICAGO","IL","60618","2022-12-07T00:00:00.000","Canvass","Pass","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE AT HAND SINK IN WASHROOM LOCATED IN (GREEN) INFANT CLASSROOM. INSTRUCTED TO PROVIDE AND MAINTAIN. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER IN REFRIGERATOR LOCATED IN (GREEN) INFANT CLASSROOM. INSTRUCTED TO PROVIDE AND MAINTAIN THERMOMETERS IN ALL COOLERS. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: INSTRUCTED TO PROPERLY STORE AND INVERT POTS/PANS ON KITCHEN STORAGE RACK AND SPOONS,FORKS (HANDLES-UP) TO PREVENT CONTAMINATION BEFORE USE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE PROVIDED IN THE UNISEX WASHROOM.INSTRUCTED TO PROVIDE AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REPLACE BURNT-OUT LIGHT BULB FOR LIGHT FIXTURE IN KITCHEN PREP AREA AND UNDERNEATH THE KITCHEN EXHAUST HOOD AND MAINTAIN ADEQUATE LIGHTING AT ALL TIMES.","41.95400765309425","-87.7100919711299","(41.95400765309425, -87.7100919711299)"
"2568145","ANDY'S DELI","ANDY'S DELI","1351717","Grocery Store","Risk 1 (High)","5442 N MILWAUKEE AVE ","CHICAGO","IL","60630","2022-12-07T00:00:00.000","Canvass","Pass w/ Conditions","16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN INTERIOR SURFACES OF ICE MACHINE WITH CALCIUM BUILD-UP. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO TRANSFER FOOD PRODUCTS FROM AN OPEN ORIGINAL CAN (TOMATO PASTE, CANNED PEACH ETC) CONTAINER INTO FOOD GRADE CONTAINER FOR PROPER FOOD STORAGE.   | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE SHELVES WITH BLACK MOLD LIKE BUILD-UP INSIDE MEAT WALK-IN COOLER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: INSTRUCTED TO REPAIR LEAKY DRAINPIPE UNDERNEATH ONE COMP SINK BEHIND FRONT DELI/SERVICE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN THE FLOOR, FLOOR DRAIN AND PIPES UNDERNEATH 3 COMPARTMENT SINK IN THE KITCHEN AREA. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: FOUND NO CURRENT INSPECTION SUMMARY REPORT (07-13-22) POSTED ON PREMISE. INSTRUCTED MANAGER, A CURRENT SUMMARY REPORT MUST BE DISPLAYED AND VISIBLE TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION   7-42-010 (B)     CITATION ISSUED","41.980337613209805","-87.77217917253894","(41.980337613209805, -87.77217917253894)"
"2568186","DOUBLE BUBBLE","DOUBLE BUBBLE","6539","Restaurant","Risk 1 (High)","6036 N BROADWAY ","CHICAGO","IL","60660","2022-12-07T00:00:00.000","Canvass Re-Inspection","Fail","45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: : 4-903.11(A;C)-- ALL STORED ITEMS THROUGHOUT THE REAR CLOSET NEAR WASHROOM MUST BE ELEVATED AND ORGANIZED. ELEVATION MEANS MUST MAKE FLOORS ACCESSIBLE FOR CLEANING AND MONITORING   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: : 6-201.11-- FLOORS BEHIND THE BAR AREA THROUGHOUT IN POOR REPAIR WITH MISSING/DAMAGED TILES AND EXPOSED RAW WOOD. MUST REPLACE/REPAIR TO BE SMOOTH AND CLEANABLE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13-- NO PROOF OF ALLERGEN TRAINING OR CERTIFICATES FOR ALL CITY OF CHICAGO FOOD SERVICE SANITATION MANAGERS. ALL EMPLOYEES WHO POSSESS A CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE MUST HAVE ALLERGEN TRAINING. MUST PROVIDE. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATIONS NOT CORRECTED. #39- 3-305.14  STILL OBSERVED AN OUTDOOR GRILL ON THE FACILITIES PATIO, NOT PROTECTED FROM ENVIRONMENTAL SOURCES OF CONTAMINATION. INSTRUCTED TO PREPARE/COOK ALL BURGERS, HOT DOGS, ETC. ON THE INDOOR GRILL IN THE APPROVED FOOD PREPARATION AREA. MUST ALSO REMOVE THE OUTDOOR GRILL FROM THE PREMISES AND DISCONNECT THE GAS LINE INSTALLED FOR THE GRILL AND REMOVE THE EXHAUST HOOD. #25-- 3-603.11 NOTED ON MENU ESTABLISHMENT IS SERVING HALF-POUND BURGERS COOKED TO ORDER. INSTRUCTED TO PROVIDE A REMINDER AND DISCLOSURE STATEMENT WITH THE WRITTEN ADVISORY STATING, '*THESE FOOD ITEMS ARE COOKED TO ORDER.' ALSO, IT MUST DISCLOSE THE FOOD ITEMS (BURGERS ONLY) ON THE MENU WITH AN ASTERISK THAT ARE SERVED COOKED TO ORDER (BURGERS). ALL ITEMS INCLUDING SAUSAGE'S DISCLOSED AND REMINDED THAT IT MAY BE COOKED TO ORDER. MUST PROPERLY PROVIDE AN ACCURATE CONSUMER ADVISORY. PRIORITY VIOLATION 7-42-090 CITATION ISSUED.","41.99191242477542","-87.66047396631802","(41.99191242477542, -87.66047396631802)"
"2568148","WESTWOOD MANOR INC","WESTWOOD MANOR INC","2204502","Long Term Care","Risk 1 (High)","2444 W TOUHY AVE ","CHICAGO","IL","60645","2022-12-07T00:00:00.000","Canvass Re-Inspection","Pass","47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.11 OBSERVED THE COLD-WATER KNOB ON THE HANDWASHING SINK IN THE MEN'S EMPLOYEE TOIELT ROOM MISSING. INSTRUCTED TO REPAIR SAID KNOB AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.17 OBSERVED THE WALL UNDER THE THREE-COMPARTMENT SINK DRAINBOARD ON THE OPPOSITE SIDE OF THE OFFICE/DRY FOOD STORAGE AREA WITH A HOLE. INSTRUCTED TO SEAL THE HOLE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.11 OBSERVED A LEAK AT THE PIPE OF THE SANITIZE COMPARTMENT OF THE THREE-COMPARTMENT SINK ON THE OPPOSITE SIDE OF THE OFFICE/ DRY FOOD STORAGE AREA. INSTRUCTED TO REPAIR SAID LEAK AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-501.14 OBSERVED THE VENTILATION SYSTEM WITH DUST BUILD UP ON THE FILTERS AND THE SPRINKLER SYSTEM ABOVE THE COOKING EQUIPMENT, IN THE FOOD PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN SAID VENTILATION SYSTEM. ","42.01235271572921","-87.69199151169468","(42.01235271572921, -87.69199151169468)"
"2568107","KC CHOCOLATIER","KC CHOCOLATIER","2129058","Restaurant","Risk 2 (Medium)","545 W DIVERSEY PKWY ","CHICAGO","IL","60614","2022-12-07T00:00:00.000","Canvass","Out of Business",,"41.93272769715578","-87.64303962821162","(41.93272769715578, -87.64303962821162)"
"2568102","RESTAURANTE AMATEPEC ESTADO DE MEXICO","RESTAURANTE AMATEPEC ESTADO DE MEXICO","2363853","Restaurant","Risk 1 (High)","3143 W 51ST ST ","CHICAGO","IL","60632","2022-12-07T00:00:00.000","Canvass Re-Inspection","Pass","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDWASHING SIGN AT RESTROOM HANDSINK. INSTRUCTED TO PROVIDE AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: FOUND BULK SPICE CONTAINERS NOT LABELED. INSTRUCTED TO PROPERLY LABEL WHEN NOT IN ORIGINAL CONTAINER, MAINTAIN. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST INVERT DISHES DURING STORAGE, MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  FOUND SOILED MOPS STORED INSIDE MOP SINK. INSTRUCTED TO HANG TO DRY, MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND CRACKED/DAMAGED FLOOR TILES IN PREP AREA. INSTRUCTED TO REPLACE/REPAIR AND MAINTAIN.","41.800721300516216","-87.70307308068261","(41.800721300516216, -87.70307308068261)"
"2568122","AZ FOODMART","AZ FOODMART","2699367","STORE","Risk 3 (Low)","4009 N KEDZIE AVE ","CHICAGO","IL","60618","2022-12-07T00:00:00.000","Canvass","Out of Business",,"41.95423825147382","-87.70787781706284","(41.95423825147382, -87.70787781706284)"
"2568162","SELAM MARKET AND RESTAURANT LLC","SELAM MARKET AND RESTAURANT LLC","2418258","Restaurant","Risk 1 (High)","4543 N BROADWAY ","CHICAGO","IL","60640","2022-12-07T00:00:00.000","Canvass Re-Inspection","Pass","36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) BROKEN INSIDE PREP AREA 2-DOOR REACH IN COOLER. INSTRUCTED MANAGER MUST PROVIDE A WORKING THERMOMETER INSIDE SAID COOLER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12  DIRT/DUST BUILD UP ON BAR FLOOR AND BASEMENT FLOOR IN HOT WATER BOILER ROOM. MUST CLEAN FLOOR AT BAR AND BASEMENT HOT WATER BOILER ROOM AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13   EMPLOYEE FOOD HANDLERS TRAINING CERTIFICATES ON PREMISES. INSTRUCTED ALL FOOD HANDLERS MUST HAVE FOOD HANDLER TRAINING CERTIFICATES ON PREMISES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13	 FOOD ALLERGEN TRAINING CERTIFICATE ON PREMISES. INSTRUCTED ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS MUST HAVE FOOD ALLERGEN TRAINING CERTIFICATES ON PREMISES.","41.96487085901306","-87.65697306688368","(41.96487085901306, -87.65697306688368)"
"2568129","Hirsch Metro. (H/S)","Hirsch Metro. (H/S)","47031","School","Risk 1 (High)","7740 S INGLESIDE ","CHICAGO","IL","60619","2022-12-07T00:00:00.000","Canvass","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED SERVICE LINE WITH NO HAND SINK. INSTRUCTED MANAGER TO INSTALL HANDWASHING SINK FOR CONVENIENT USE OF EMPLOYEES NEAR SERVICE LINE. PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OVER 50 RODENT DROPPINGS THROUGHOUT FACILITY INCLUDING: IN DRY STORAGE AREA, IN KITCHEN UNDERNEATH 2 COMPARTMENT SINK, IN CHEMICAL STORAGE BEHIND TABLES, AND IN TEACHERS LOUNGE IN CORNERS. INSTRUCTED MANAGER TO CLEAN AND SANITIZE. PEST CONTROL SERVICE RECOMMENDED. PRIORITY FOUNDATION VIOLATIN 7-38-020(A). NO CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED BROKEN HANDLE ON LEFT SINK IN BOY'S TOILET ROOM ON SECOND FLOOR. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLES IN GIRL'S 1ST FLOOR TOILET ROOM. INSTRUCTED MANAGER TO PROVIDE.","41.75376120204399","-87.60176452344395","(41.75376120204399, -87.60176452344395)"
"2568183","MAYFIELD CARE AND REHABILITATION CENTER LLC","MAYFIELD CARE AND REHABILITATION CENTER","2882223","Long Term Care","Risk 1 (High)","5905 W WASHINGTON BLVD ","CHICAGO","IL","60644","2022-12-07T00:00:00.000","License","Not Ready",,"41.88203515947526","-87.77209686710721","(41.88203515947526, -87.77209686710721)"
"2568126","ST. IGNATIUS COLLEGE PREP, INC.","ST. IGNATIUS COLLEGE PREP, INC.","1803357","School","Risk 1 (High)","1076 W ROOSEVELT RD ","CHICAGO","IL","60608","2022-12-07T00:00:00.000","Canvass Re-Inspection","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-202.12(A) OBSERVED PORTABLE HAND WASHING SINK AT AN INADEQUATE HOT WATER TEMPERATURE OF 91F DURING THE INSPECTION. INSTRUCTED ALL HAND WASHING SINKS MUST MAINTAIN 100F AT ALL TIMES. PRIORITY VIOLATION. CITATION ISSUED 7-38-030(C). | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: 8-404.13(B:3) OBSERVED PREVIOUD PRIORITY FOUNDATION VIOLATION NOT CORRECTED FROM INSPECTION REPORT #2563102 DATED 9/1/22; 10-5-204.11 OBSERVED A PORTABLE HAND WASHING SINK (NOT CONNECTED TO PLUMBING UNDER CITY PRESSURE) AT THE FOOD PREP AREA LOCATED IN THE STUDENT DINING HALL. INSTRUCTED TO ONLY PROVIDE A HAND WASHING SINK THAT IS CONNECTED TO CITY PLUMBING UNDER CITY PRESSURE OR REMOVE FOOD PREP AREA IN THE STUDENT DINING ROOM. PRIORITY FOUNDATION 7-38-030(C). INSTRUCTED TO CORRECTED PREVIOUS PRIORITY FOUNDATION VIOLATON. PRIORITY VIOLATION. CITATION ISSUED 7-42-090.","41.86714939253235","-87.65404495354574","(41.86714939253235, -87.65404495354574)"
"2568194","Dunkin","Dunkin Donuts (T5 DEPARTURE FOODCOURT)","2803079","Restaurant","Risk 2 (Medium)","10000 W OHARE ST ","CHICAGO","IL","60666","2022-12-07T00:00:00.000","Canvass","Pass w/ Conditions","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO ONE ON SITE WITH A CITY OF CHICAGO CERTIFED FOOD MANAGER CERTIFICATE. PRIORITY FOUNDATION VIOLATION 7-38-012 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED ONLY HANDWASHING SINK FOR FOOD SERVICE AREA BLOCKED BY CASES OF WATER AND A FAN ON TOP OF THE WATER. FAN AND CASES OF WATER WERE REMOVED DURING INSPECITON. PRIOIRTY FOUNDATION VIOLATION 7-38-030(C)","41.97620113902387","-87.90530912510346","(41.97620113902387, -87.90530912510346)"
"2568159","#1 CHOP SUEY","#1 CHOP SUEY","2835290","Restaurant","Risk 1 (High)","4307 W IRVING PARK RD ","CHICAGO","IL","60641","2022-12-07T00:00:00.000","Canvass","Pass w/ Conditions","3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON PREMISES. INSTRUCTED THE PERSON IN CHARGE TO KEEP AN EMPLOYEE HEALTH POLICY THAT WILL ENSURE THAT THE PERSON IN CHARGE IS MADE AWARE BY THEIR EMPLOYEES INFORMATION ABOUT THEIR HEALTH AND ACTIVITIES AS THEY RELATE TO DISEASES THAT ARE TRANSMISSIBLE THROUGH FOOD, IN ACCORDANCE WITH THE LAW.PRIORITY FOUNDATION VIOLATION 7-38-010. CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED INTERIOR OF ICE MACHINE BIN AND INTERIOR GUARD WITH SOME DIRT, NOT CLEAN. INSTRUCTED  THE PERSON IN CHARGE TO DETAIL CLEAN AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR IN WALK-IN COOLER AND WALK-IN FREEZER, LOCATED IN THE REAR PREPARATION AREA. INSTRUCTED THE PERSON IN CHARGE TO ELEVATE ALL FOOD SIX INCHES OFF FLOOR. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED TRASH RECEPTACLE IN THE EMPLOYEE TOILET ROOM, LOCATED IN THE REAR. INSTRUCTED THE PERSON IN CHARGE TO  PROVIDE A COVERED TRASH RECEPTACLE FOR THE EMPLOYEE TOILET ROOM AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRTY FLOORS THROUGHOUT REAR PREPARATION AREA. INSTRUCTED THE PERSON IN CHARGE TO DETAIL CLEAN AND MAINTAIN.","41.953443449987795","-87.73576333403281","(41.953443449987795, -87.73576333403281)"
"2568163","CAFE L'APPETITO","CAFE L'APPETITO","2511383","Restaurant","Risk 1 (High)","5700 S CICERO AVE ","CHICAGO","IL","60638","2022-12-07T00:00:00.000","Canvass","Pass","51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: PIPE LEAKING UNDERNEATH 3-COMPARTMENT SINK. INSTD TO REPAIR AND MAINTAIN","41.789329323265385","-87.74164564419637","(41.789329323265385, -87.74164564419637)"
"2568195","Starbucks Coffee #2445","Starbucks Coffee","1043368","Restaurant","Risk 2 (Medium)","1052-1070 W BRYN MAWR AVE ","CHICAGO","IL","60660","2022-12-07T00:00:00.000","Canvass","Out of Business",,"41.9837803795335","-87.65731095408496","(41.9837803795335, -87.65731095408496)"
